-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022012
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
-0.32443	-0.45887	0.11134	0.29978	0.9214	-0.24631	0.022013
